img_id,dice,ece,sparsification_error,uncertainty_error_dice,error_auroc,error_auprc
IDRiD_78,0.0,0.01099316030740738,0.5021827579072812,0.09148979932069778,0.8501018695904119,0.2838881809970244
IDRiD_74,0.0,0.004965968895703554,0.25999654901655095,0.22028885781764984,0.7220669203813997,0.28540616886914205
IDRiD_72,0.0,0.016562122851610184,0.6874593210050075,0.06953954696655273,0.9055425396764223,0.37725089148358093
