img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.7718333005905151,0.0026783288922160864,0.003181568579748273,0.9612440826230934,0.016836734488606453,0.2185937762260437,0.10208742320537567
IDRiD_77,0.7258330583572388,0.0031659691594541073,0.003722993889823556,0.9423308197030882,0.048413731157779694,0.2528674900531769,0.09321253001689911
IDRiD_79,0.8525808453559875,0.00614063860848546,0.007482805754989386,0.9614975085416039,0.013979591429233551,0.2926751375198364,0.11583779007196426
IDRiD_80,0.3879627585411072,0.00046536524314433336,0.0004928397247567773,0.9650597593428891,0.0005844156257808208,0.3303225040435791,0.11845459789037704
IDRiD_81,0.6312869191169739,0.014460946433246136,0.014984413981437683,0.9516353414989746,0.20225417613983154,0.38982024788856506,0.18226516246795654
