img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.7123284339904785,0.006058833096176386,0.006371770985424519,0.9475110323469895,0.11517411470413208,0.5469536781311035,0.2186053991317749
IDRiD_77,0.6659389734268188,0.006509352941066027,0.006901517044752836,0.9113615239974913,0.0739908441901207,0.4425748288631439,0.183890700340271
IDRiD_79,0.7886319160461426,0.013954856432974339,0.015097836963832378,0.9329282408360616,0.08134026825428009,0.47291019558906555,0.19207534193992615
IDRiD_80,0.552480936050415,0.0005553517257794738,0.0005789024871774018,0.9580234421977556,0.00420440174639225,0.37672513723373413,0.16098490357398987
IDRiD_81,0.8216784596443176,0.010265371762216091,0.011738832108676434,0.9067843155806986,0.15867477655410767,0.31959253549575806,0.12897446751594543
