img_id,dice,ece,brier,nll,sparsification_error,uncertain_pixel_percent,mean_entropy,mean_mutual_info,mean_coeff_variation,uncertainty_error_dice,max_calibration_error,mean_abs_calib_error,error_auroc,error_auprc
IDRiD_78,0.6514353156089783,0.003816729411482811,0.004319123458117247,,0.8697461199731465,0.06764378398656845,0.003904459998011589,0.00021066650515422225,0.23749960958957672,0.11228810250759125,0.3469778001308441,0.1356896609067917,0.9434127067070426,0.2395204993123478
IDRiD_74,0.7168430089950562,0.000685611623339355,0.0010949138086289167,,0.8869976733284185,0.08016698062419891,0.0034025697968900204,0.00024021303397603333,0.3122329115867615,0.2980867922306061,0.3182075023651123,0.1575929820537567,0.978484627148085,0.32091078435471887
IDRiD_72,0.7783163189888,0.0044432166032493114,0.0049785589799284935,,0.8992512450705478,0.037513915449380875,0.00523870624601841,0.0001834513241192326,0.19804581999778748,0.06026507169008255,0.4098381996154785,0.16848523914813995,0.9642516676577697,0.3284895645648297
