img_id,dice,ece,sparsification_error,uncertainty_error_dice,error_auroc,error_auprc
IDRiD_78,0.7652632594108582,0.002543423790484667,0.9117962306293507,0.014422057196497917,0.9745802632146351,0.2947027076293601
IDRiD_74,0.730187177658081,0.0007506375550292432,0.7557898628149978,0.2382764220237732,0.9474194515461091,0.372332634917726
IDRiD_72,0.8500885367393494,0.0027171089313924313,0.9448802614715489,0.018405692651867867,0.9887418588579039,0.3554375690870438
