img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.733447790145874,0.005403793882578611,0.0057633197866380215,0.0,0.0,0.4973865747451782,0.21405546367168427
IDRiD_77,0.6466675996780396,0.006170431151986122,0.006700045894831419,0.0,0.0,0.3304137587547302,0.14850246906280518
IDRiD_79,0.807945966720581,0.01270653959363699,0.013868981041014194,0.0,0.0,0.4685392677783966,0.1916913092136383
IDRiD_80,0.2941698729991913,0.0006833946681581438,0.0007177724619396031,0.0,0.0,0.4415612518787384,0.20596948266029358
IDRiD_81,0.8448651432991028,0.009900452569127083,0.010779243893921375,0.0,0.0,0.4548948407173157,0.17726102471351624
