img_id,dice,ece,brier,nll,sparsification_error,uncertain_pixel_percent,mean_entropy,mean_mutual_info,mean_coeff_variation,uncertainty_error_dice,max_calibration_error,mean_abs_calib_error,error_auroc,error_auprc
IDRiD_78,0.38068461418151855,0.002002520253881812,0.002812472637742758,,0.33341164936019707,0.0029497849754989147,0.00040824656025506556,1.113986854761606e-05,0.26918724179267883,0.007640449330210686,0.8102411031723022,0.40026968717575073,0.6665858286460423,0.17101214236869255
IDRiD_74,0.2856593132019043,0.0031090830452740192,0.00475486321374774,,0.32260054195427496,0.006231006234884262,0.0006026281625963748,2.3131564375944436e-05,0.22701379656791687,0.01609363593161106,0.8369433879852295,0.4096528887748718,0.6287044086202985,0.1770556662183187
IDRiD_72,0.3627990782260895,0.0014816278126090765,0.0020235988777130842,,0.3613612740380166,0.0006628730334341526,0.00034287950256839395,4.070961040270049e-06,0.23035828769207,0.0037588097620755434,0.8250508308410645,0.4163900315761566,0.6896121121060608,0.17541040097830088
