img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.7782777547836304,0.0026919436641037464,0.0032146309968084097,0.963752392206998,0.09486085921525955,0.3471490740776062,0.14873839914798737
IDRiD_77,0.7143101096153259,0.003383247647434473,0.003954350482672453,0.9584373175644116,0.013562152162194252,0.21897758543491364,0.0892336517572403
IDRiD_79,0.8523495197296143,0.006243675947189331,0.007574849296361208,0.9611939943057283,0.1638960987329483,0.3507670760154724,0.14457404613494873
IDRiD_80,0.4174933433532715,0.00043128401739522815,0.00045569296344183385,0.9645690324485245,0.009053803980350494,0.3653203845024109,0.1798471212387085
IDRiD_81,0.7230852246284485,0.01127746980637312,0.012323376722633839,0.9373072146742591,0.08933209627866745,0.3066040873527527,0.1296578198671341
