img_id,dice,ece,sparsification_error,uncertainty_error_dice,error_auroc,error_auprc
IDRiD_78,0.3961629271507263,0.0012693835888057947,0.7293110574464682,0.10859157145023346,0.901823741898159,0.18074040352818121
IDRiD_74,0.46863919496536255,0.001676836982369423,0.5926592720350323,0.14682863652706146,0.8364478789401034,0.20807333672549377
IDRiD_72,0.5367497205734253,0.0007050862768664956,0.7585794197183617,0.1966920644044876,0.9218276312583285,0.20338362413605438
