img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.7574470043182373,0.0028136875480413437,0.0032868175767362118,0.0,0.0,0.24399732053279877,0.1009131669998169
IDRiD_77,0.7224527597427368,0.0032714051194489002,0.003751237178221345,0.0,0.0,0.2654269337654114,0.10177872329950333
IDRiD_79,0.8456068634986877,0.006147971376776695,0.007438808213919401,0.0,0.0,0.2378799170255661,0.09971433132886887
IDRiD_80,0.2708755135536194,0.0005323324003256857,0.0005438322550617158,0.0,0.0,0.4110502004623413,0.1469951868057251
IDRiD_81,0.5175758600234985,0.01798883266746998,0.018253616988658905,0.0,0.0,0.489462673664093,0.19828394055366516
