img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.0007103061070665717,0.014658300206065178,0.01380174420773983,0.0,0.0,0.9865283966064453,0.4974464774131775
IDRiD_77,0.0003134403086733073,0.01028713583946228,0.00967636052519083,0.0,0.0,0.9828200936317444,0.49783405661582947
IDRiD_79,7.102978997863829e-05,0.04578879848122597,0.043767981231212616,0.0,0.0,0.9902376532554626,0.49912625551223755
IDRiD_80,0.0,0.0003384928568266332,0.00030618280288763344,0.0,0.0,0.9722352027893066,0.49585095047950745
IDRiD_81,0.0,0.042226050049066544,0.040725015103816986,0.0,0.0,0.989273190498352,0.4992384910583496
