img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.534799337387085,0.0008490184554830194,0.0010849523823708296,0.49547057865625715,0.002894248580560088,0.4820888042449951,0.22040724754333496
IDRiD_77,0.5417892932891846,0.0007257566903717816,0.0009467410272918642,0.42720348221713217,0.0006029685027897358,0.4844955503940582,0.21087543666362762
IDRiD_79,0.427135169506073,0.0013916946481913328,0.0014796374598518014,0.8326454878546697,0.0019480519695207477,0.3213934302330017,0.16547688841819763
IDRiD_80,0.49668875336647034,4.4522319512907416e-05,4.593933044816367e-05,0.9679668753887369,0.0001391465775668621,0.534417450428009,0.19771240651607513
IDRiD_81,0.4683740437030792,0.0009088055812753737,0.001002951292321086,0.6274364565503694,8.348793926415965e-05,0.5758710503578186,0.27327054738998413
