img_id,dice,ece,brier,sparsification_error,uncertain_pixel_percent,max_calibration_error,mean_abs_calib_error
IDRiD_78,0.5376083254814148,0.0008477950468659401,0.0010767102940008044,0.5229945732876394,0.0074768089689314365,0.4850015938282013,0.22036607563495636
IDRiD_77,0.5437141060829163,0.000725043413694948,0.0009493018151260912,0.43841451682652294,0.002421150216832757,0.5041180849075317,0.21310000121593475
IDRiD_79,0.4306824207305908,0.0013862656196579337,0.001477592857554555,0.8656447091215236,0.007272726856172085,0.32431089878082275,0.16808830201625824
IDRiD_80,0.5012531280517578,4.3878619180759415e-05,4.5407046854961663e-05,0.967699750601393,0.00021335807105060667,0.5399788022041321,0.1910475194454193
IDRiD_81,0.46983638405799866,0.0009109684033319354,0.0010007928358390927,0.6626060089682906,0.006521335802972317,0.5702883005142212,0.2796008586883545
